"Boys Names in Ireland with 3 or More Occurrences (Number) by Name and"
"Year"

"Cody",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,6,5,4,5,7,7,40,40,64,70,58,43,55,43,50
"Jay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,4,3,3,4,4,30,40,56,53,45,47,47,42,35
"Tadgh",..,..,..,..,..,3,..,8,6,8,12,8,5,12,12,6,5,8,11,4,12,11,7,8,..,8,6,17,9,5,10,13,11,36,40,34,43,42,40,40,21,33
"Ewan",..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,5,..,28,39,44,45,39,38,40,23,20
"Paddy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,8,7,34,39,26,39,41,46,41,44,32
"Lewis",..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,6,..,..,5,..,5,..,..,5,10,9,9,6,9,14,11,15,25,38,51,59,43,53,35,32,52
"Caleb",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,3,..,4,..,..,3,9,16,17,37,40,32,34,53,59,38,40
"Marcus",14,6,10,14,18,15,33,48,59,44,38,34,31,32,24,37,33,25,10,28,29,20,22,25,30,23,21,29,24,22,16,27,20,35,37,30,26,36,40,35,34,35
"Caolan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,11,9,4,7,5,8,23,11,23,31,36,31,36,26,25,29,34,43,38,32
"Taylor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,..,6,4,7,27,36,18,14,24,19,21,16,4
"Keith",32,51,48,60,72,105,115,227,248,361,440,459,453,389,381,418,453,411,383,452,372,341,335,325,330,272,271,251,187,172,193,173,145,38,35,28,31,22,12,11,10,12
"Adrian",75,82,63,90,103,135,143,169,184,229,219,237,222,219,227,205,169,151,174,154,147,136,141,122,88,105,83,86,81,75,59,63,47,35,34,50,67,67,58,57,40,50
"Bradley",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,4,..,5,12,15,26,34,27,24,29,28,21,35,38
"Oskar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,17,34,40,53,49,49,33,41,28
"Conall",..,..,4,4,5,3,3,3,6,5,6,11,6,6,16,4,5,5,11,12,5,7,11,10,11,15,9,13,23,12,20,21,17,36,33,36,31,40,38,48,46,48
"Dillon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,5,5,3,..,7,3,6,6,22,33,43,61,49,69,25,33,35,31,27,36,27,28,30
"Eanna",..,..,..,..,..,5,5,..,..,6,3,..,..,6,4,3,3,6,6,8,9,8,12,22,40,27,28,34,25,20,22,18,26,31,33,34,31,41,34,38,43,32
"Justin",13,13,17,39,43,50,70,67,83,88,88,74,64,67,62,67,60,67,44,50,48,44,30,34,24,47,33,26,23,16,18,24,18,26,33,31,19,35,34,28,28,13
"Marc",..,3,3,5,7,7,6,15,19,26,18,13,22,24,31,24,30,32,27,32,24,37,35,27,37,34,30,35,23,28,25,20,33,23,33,25,26,23,21,18,10,15
"Damien",49,63,68,81,127,169,149,206,200,203,250,223,228,239,215,262,339,306,323,276,275,240,216,192,153,158,129,122,99,72,67,64,46,18,32,15,15,13,20,9,8,11
"Mateusz",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,32,54,70,68,65,43,33,30
"Muhammad",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,3,4,9,26,32,35,44,46,37,43,41,68
"Henry",87,72,56,58,51,67,53,46,45,48,36,31,31,41,38,39,32,28,36,39,28,26,35,25,19,24,28,27,18,19,11,30,25,32,31,43,33,52,68,51,69,85
"Glen",3,..,3,8,..,10,17,22,22,30,29,64,45,45,33,46,49,51,44,56,26,30,31,34,30,37,40,57,75,54,50,61,46,18,30,23,15,9,19,16,6,10
"Szymon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,30,59,77,62,65,58,38,37
"Zack",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,25,30,39,35,50,44,41,29,43
"Reuben",..,..,..,..,..,..,..,..,3,..,..,..,4,3,..,..,3,3,..,..,..,..,..,..,..,3,..,3,..,..,..,5,3,28,29,39,43,41,37,55,46,47
"Timothy",295,263,251,238,251,237,231,233,222,200,188,192,180,190,167,155,173,190,157,144,142,126,136,127,99,99,80,77,83,80,71,75,67,38,29,38,26,35,28,27,43,35
"Jan",..,..,..,4,..,3,..,4,4,5,3,7,..,..,..,5,..,4,..,..,..,..,..,..,..,4,4,..,..,..,..,5,..,14,28,30,38,55,46,62,56,40
"Barry",62,59,77,82,96,135,150,211,246,260,287,263,381,348,407,359,423,384,443,409,396,471,339,267,200,204,165,175,112,123,104,87,98,36,28,35,25,16,21,14,11,18
"Blake",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,4,..,..,..,..,3,..,5,7,9,8,6,8,11,28,34,21,26,51,50,49,64
"Bryan",8,12,22,17,20,14,29,31,36,43,51,54,52,68,65,72,71,70,60,78,79,92,73,84,56,66,64,70,63,44,57,35,47,19,28,14,22,22,9,18,11,15
"Lennon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,28,27,24,31,19,22,22,25
"Tiarnan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,8,5,..,6,6,7,15,12,16,28,22,21,14,13,16,18,12
"Declan",321,412,384,366,399,413,518,574,526,529,434,408,413,362,349,310,348,343,305,269,253,229,245,234,172,173,133,125,101,100,84,87,82,37,27,41,32,33,28,18,22,23
"Emmet",..,5,13,16,19,28,20,28,32,40,29,41,50,44,67,53,51,75,58,54,49,53,64,54,49,70,65,75,59,57,49,58,53,30,27,19,31,24,28,21,17,15
"Hayden",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,3,5,4,5,10,15,27,26,32,34,28,28,16,21
"Jordan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,3,3,8,7,6,3,4,5,14,32,34,46,84,102,160,217,302,33,27,37,29,16,20,24,28,31
"Donal",144,189,157,155,156,160,165,160,159,199,214,164,178,178,152,144,186,161,178,141,150,127,120,113,98,109,96,88,68,79,73,60,73,37,26,44,40,35,36,26,29,30
"Ian",86,110,131,138,145,140,147,162,189,216,239,245,287,314,264,273,271,239,289,267,283,279,341,340,296,297,249,223,208,199,142,182,145,40,26,38,33,19,16,18,17,15
"Jude",..,16,14,26,11,10,13,8,9,7,12,17,20,7,5,10,..,10,5,4,4,..,3,9,3,..,..,4,..,..,4,..,5,23,26,31,38,32,33,40,33,30
"Riain",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,..,14,26,30,25,29,16,25,18,17
"Victor",18,10,14,13,13,13,16,13,18,20,16,14,17,17,9,12,5,11,7,7,7,10,4,7,5,5,3,4,3,..,..,..,4,26,26,22,18,16,20,28,23,20
"Alfie",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,25,48,68,74,92,102,120,141
"Dominik",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,25,45,48,71,44,68,39,47
"Eamon",86,75,107,98,72,68,71,87,77,57,63,93,70,68,60,54,52,42,62,73,55,68,56,65,36,41,38,40,28,30,25,23,28,23,25,27,20,19,26,28,16,14
"Fiachra",..,..,..,8,..,3,8,9,11,12,10,11,11,14,16,18,15,9,10,16,15,17,14,13,17,18,17,22,20,15,27,34,27,23,25,19,32,22,28,27,29,32
"Gabriel",57,54,28,39,29,29,32,34,30,24,20,21,21,10,17,14,11,12,8,7,6,6,5,5,6,8,6,3,10,4,..,5,3,23,25,49,48,61,53,48,42,41
"Logan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,27,25,42,40,53,66,80,100,115
"Donncha",..,..,..,4,..,14,5,3,6,3,4,9,6,7,9,10,8,12,8,4,5,6,8,3,6,4,3,8,3,..,3,8,..,16,24,27,32,25,25,36,32,18
"Elliot",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,3,..,..,..,4,8,11,3,4,5,6,4,17,24,25,27,28,41,33,46,30
"Gary",41,51,74,86,107,95,122,160,159,153,187,149,148,143,168,214,298,322,308,325,337,321,325,337,250,260,280,252,187,249,198,160,155,37,24,31,31,17,26,14,10,9
"Ivan",11,18,23,21,34,59,46,55,59,51,51,48,46,54,44,35,43,27,34,33,23,25,25,19,17,11,11,16,15,8,10,15,10,14,24,14,17,16,27,11,11,19
"Joey",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,3,..,..,..,..,17,24,16,27,21,31,21,49,64
"Kai",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,23,24,35,34,49,63,66,90,111
"Mikolaj",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,24,24,30,33,35,35,23,28
"Neil",43,45,58,50,33,83,38,65,70,98,98,98,100,157,180,153,137,144,162,120,146,112,102,106,94,82,79,73,78,73,62,47,43,24,24,23,11,25,14,16,13,15
"Pierce",10,13,16,10,12,22,11,12,11,14,4,11,10,14,18,19,15,17,12,12,14,12,12,17,10,14,13,11,17,13,16,20,22,18,24,26,16,12,15,12,8,9
"Enda",49,66,78,93,90,110,79,95,101,129,106,120,130,133,109,123,122,116,102,91,56,97,110,81,70,92,64,46,46,38,42,39,28,23,23,14,22,12,12,11,4,4
"Hugo",..,..,..,..,..,3,..,3,3,3,3,..,3,6,3,7,3,5,3,3,..,..,..,..,6,3,4,9,3,..,4,12,9,23,23,37,58,50,64,56,67,80
"Jesse",..,..,..,..,..,..,4,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,4,3,4,6,13,9,5,8,7,9,8,10,23,16,18,13,11,6,18,28
"Lukas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,5,..,19,23,39,30,33,38,42,41,31
"Morgan",10,12,10,17,13,11,20,27,28,39,39,40,35,21,25,20,22,20,15,15,27,10,11,14,8,9,12,16,6,7,10,12,16,30,23,34,38,37,46,29,28,23
"Vincent",148,154,165,156,125,132,127,140,140,137,151,133,151,122,134,133,132,145,113,116,83,85,84,85,60,51,52,53,51,29,20,22,24,23,23,15,23,22,13,26,24,17
"Luka",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,22,12,10,16,11,18,13,6
"Shayne",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,22,25,11,11,7,5,4,4
"Troy",..,..,..,..,5,5,7,6,6,4,4,4,..,6,..,3,3,..,4,..,4,..,3,3,4,7,5,6,4,4,12,5,11,18,22,18,23,19,12,9,9,12
"Zachary",..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,3,..,..,..,..,..,..,..,5,6,3,4,5,9,12,10,19,14,17,22,18,23,32,37,41,37,41
"Arthur",31,42,36,26,32,28,16,23,23,22,19,17,18,17,13,14,23,11,12,16,14,13,13,15,10,15,8,12,3,13,6,6,11,15,21,24,25,36,40,41,47,47
"Donagh",9,..,6,7,21,13,12,15,17,14,15,6,12,8,7,10,10,8,11,4,3,7,8,6,5,8,..,13,10,9,6,6,8,15,21,22,24,24,27,38,24,26
"Noel",394,374,397,356,366,332,372,360,297,363,284,280,317,256,241,250,282,235,237,183,173,181,156,152,125,94,83,70,74,64,44,56,45,23,21,23,20,17,22,16,16,18
"Shea",..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,8,14,21,28,16,22,26,21,33,29
"Theo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,11,21,23,31,29,32,38,42,56
"Toby",..,..,..,..,..,..,..,3,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,15,20,18,10,18,22,16,21,28
"Bernard",201,211,209,164,173,195,151,171,138,156,118,131,105,139,96,105,113,111,116,82,79,77,67,80,69,46,57,34,40,33,36,45,33,17,19,16,15,10,20,12,15,13
"Eamonn",83,95,103,96,87,92,96,103,81,97,100,99,129,101,103,122,116,129,101,97,82,85,83,62,55,59,43,68,43,36,45,35,37,23,19,21,18,12,8,17,11,7
"Emmanuel",..,..,3,..,..,..,..,5,6,5,5,4,3,..,3,..,3,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,30,19,37,32,31,14,15,9,13
"Joel",..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,3,..,..,..,..,4,..,..,..,..,..,6,3,3,9,5,15,19,21,22,20,17,15,13,14
"Kamil",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,19,16,20,22,17,4,15,8
"Olivier",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,19,30,23,21,29,21,32,24
"Pearse",..,4,44,11,6,8,8,9,5,5,9,4,6,14,7,15,9,10,13,6,3,4,10,4,3,7,5,10,10,7,11,12,11,6,19,8,12,7,11,8,11,15
"Travis",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,4,..,..,..,..,..,..,3,..,..,..,5,5,7,19,7,7,12,8,7,6,4
"Aodhan",..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,4,..,6,5,6,..,5,4,..,5,7,5,..,13,9,7,7,8,16,18,18,27,22,24,30,33,37
"Euan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,18,30,28,19,21,19,15,16
"Jonah",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,5,4,12,18,15,31,22,23,28,22,25
"Mathew",12,6,4,5,9,5,4,6,5,15,3,3,4,3,7,6,6,5,4,6,5,..,6,9,4,7,3,7,9,6,5,5,17,14,18,4,12,5,5,8,..,3
"Mohammad",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,6,7,3,5,5,9,6,10,18,19,12,16,13,19,17,13
"Raymond",237,205,220,252,248,261,241,232,272,264,287,246,272,241,210,178,199,169,160,196,143,132,108,97,96,98,70,53,61,59,49,36,37,17,18,16,10,12,12,9,11,9
"Tony",..,..,..,3,..,..,6,7,9,8,4,7,8,6,11,10,14,11,19,16,14,15,20,21,16,19,14,13,11,15,16,19,17,11,18,19,16,25,15,25,11,9
"Conal",5,8,8,5,9,8,7,10,12,8,8,4,8,8,5,5,10,10,8,11,9,4,7,3,7,5,13,9,11,10,8,6,11,12,17,21,15,16,19,21,10,13
"Conn",..,..,..,..,..,..,4,..,4,3,..,3,..,..,..,..,4,5,4,..,4,..,5,..,5,..,..,..,5,5,4,5,6,3,17,15,16,12,17,13,11,18
"Dominic",41,37,38,34,30,38,32,40,28,31,32,28,21,30,23,18,22,30,31,25,22,25,21,20,17,21,11,17,19,10,25,25,19,26,17,21,25,25,33,24,23,28
"Fintan",29,49,34,48,50,52,45,69,62,48,50,28,41,34,32,43,39,41,30,32,37,32,25,26,29,18,26,28,24,17,22,19,19,18,17,22,17,13,12,8,11,8
"Mason",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,5,17,18,22,59,115,159,201,187
"Padraic",5,6,13,16,8,17,14,28,28,44,46,37,50,39,31,46,48,43,46,46,45,49,39,38,43,32,30,26,25,23,31,26,26,30,17,21,16,14,19,25,19,18
"Ali",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,5,..,3,3,8,5,8,3,..,4,5,9,16,18,18,21,14,16,13,15
"Bartosz",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,16,45,35,32,24,27,17,17
"Kane",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,4,4,..,5,5,5,8,8,16,..,10,6,4,7,11,8
"Matas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,16,25,22,22,26,23,25,23
"Naoise",..,..,..,..,..,..,4,..,..,3,..,..,..,3,..,..,..,..,..,3,..,3,..,5,..,3,..,8,5,5,7,11,5,13,16,16,15,14,20,18,22,10
"Ruadhan",..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,4,..,4,3,4,3,4,13,16,11,23,16,18,19,28,23
"Antoni",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,15,22,32,36,46,53,53,57
"Bailey",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,15,10,6,10,6,10,13,16
"Brooklyn",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,15,18,11,14,12,13,8,13
"Clayton",..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,3,4,..,..,..,..,..,..,4,3,..,..,..,..,3,3,17,15,13,11,7,7,6,10,5
"Conan",..,..,..,4,..,..,5,..,3,4,3,3,9,..,5,4,3,3,6,8,5,11,7,11,..,9,6,3,3,5,3,10,6,16,15,17,25,18,13,11,20,16
"Felix",9,10,6,12,..,4,..,5,..,4,..,5,3,..,3,..,3,4,..,5,..,4,7,7,..,..,4,4,..,3,3,..,..,10,15,14,12,15,12,17,19,17
"Francis",429,393,381,336,332,272,300,288,282,269,245,243,235,226,217,214,192,204,173,182,143,136,128,117,88,86,80,83,77,66,56,59,50,28,15,23,24,23,15,14,27,23
"Frank",9,5,14,15,6,13,9,14,14,17,16,17,19,13,6,16,14,11,16,11,11,16,16,20,19,13,10,12,9,11,12,7,19,14,15,24,16,25,24,23,18,18
"Harvey",..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,15,16,18,18,10,22,34,38
"Johnny",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,..,..,..,3,3,4,4,3,4,5,3,5,14,15,15,13,16,20,23,22,24
"Michal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,15,41,44,41,24,33,24,22
"Mikey",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,15,22,16,13,11,17,14,19
"Nikodem",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,27,29,32,25,29,23,18
"Roan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23,15,16,23,13,9,14,15,16
"Rowan",..,..,3,..,..,..,3,4,3,8,6,7,7,5,5,9,10,..,6,4,3,..,7,3,10,7,3,5,3,4,7,7,3,29,15,30,22,31,14,26,23,36
"Wayne",3,3,7,6,9,9,28,57,52,69,78,115,110,95,107,145,132,133,116,100,118,126,105,109,89,92,82,91,74,65,62,41,24,14,15,14,8,7,5,8,10,5
"Will",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,15,11,13,21,24,30,26,23
"Zak",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,3,7,6,10,15,23,12,14,5,10,16,9
"Aran",..,..,..,..,..,..,..,..,..,..,7,..,..,..,4,3,..,..,..,..,5,3,..,4,9,5,4,8,14,5,10,10,12,10,14,14,12,10,6,8,10,11
"Carl",11,20,13,21,23,38,39,41,42,34,43,43,48,37,32,39,30,32,43,28,40,43,33,42,50,41,44,49,54,39,44,42,44,17,14,15,14,..,9,12,5,8
"Derek",237,255,277,273,317,331,342,335,346,341,335,318,355,338,324,301,348,332,321,277,273,234,212,135,91,96,80,56,57,49,49,40,33,12,14,17,7,9,11,10,6,7
"Lochlann",..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,14,15,13,11,13,9,14,14
"Maciej",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,14,15,28,20,16,18,13,11
"Maksymilian",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,14,42,28,36,21,35,27,30
"Marcel",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,14,33,32,48,45,35,40,44
"Myles",25,18,26,25,16,27,25,23,17,22,28,19,22,13,20,14,13,19,11,13,15,14,19,24,12,12,12,13,13,10,9,13,13,6,14,16,16,14,18,17,20,17
"Nikita",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,14,17,14,13,12,12,12,9
"Preston",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,14,8,6,10,7,10,11,7
"Zac",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,14,24,28,26,31,35,25,27
"Ahmed",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,..,3,3,..,7,3,7,3,3,..,3,14,13,12,18,22,22,18,13,13
"Alexandru",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,13,11,8,11,6,10,12,13
"Desmond",145,148,139,119,121,128,136,120,134,96,91,96,95,100,87,84,81,69,73,59,53,53,35,40,26,25,33,28,16,13,16,17,20,11,13,11,9,4,7,8,4,6
"Elijah",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,13,21,18,23,25,26,28,30
"Elliott",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,4,..,5,..,4,..,3,5,9,13,11,15,15,27,24,43,32
"Ferdia",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,6,..,3,..,4,9,10,5,4,9,7,9,13,7,6,10,11,7,5,7
"Fionnan",..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,6,..,..,3,..,4,5,..,3,6,..,19,13,8,11,12,24,11,7,9
"Harrison",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,13,18,17,26,21,31,39,48
"Mohammed",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,5,3,4,4,3,7,..,..,4,..,6,10,13,12,19,24,13,10,15,16
"Nicolas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,6,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,13,16,26,34,21,20,19,22
"Olan",..,..,..,..,..,..,..,..,3,5,..,3,4,..,..,..,..,3,..,3,4,..,..,4,..,..,6,5,..,3,3,9,4,11,13,11,12,16,16,9,20,7
"Pawel",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,13,15,20,11,14,5,6,12
"Prince",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,13,4,5,6,4,6,3,4
"Robbie",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,6,8,7,22,13,15,17,21,19,31,41,24
"Roy",7,16,13,24,19,41,21,30,40,36,53,49,41,34,37,37,33,28,27,26,25,23,35,27,27,22,21,19,23,26,28,18,16,14,13,5,6,5,5,6,8,10
"Sonny",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,13,4,8,13,18,29,29,24
"Stefan",..,..,..,..,..,..,..,..,..,..,4,4,5,4,4,6,..,..,..,..,..,..,3,7,19,16,18,10,14,16,10,21,10,13,13,9,7,7,11,11,5,11
"Dermot",195,207,200,215,190,191,229,220,280,209,217,204,170,170,171,135,166,164,151,115,103,101,87,64,60,60,57,39,39,37,27,30,32,10,12,13,10,9,9,5,7,5
"Glenn",8,10,10,14,10,25,27,36,41,50,73,41,48,39,39,27,52,37,41,41,26,38,28,49,34,36,46,65,57,49,39,53,55,7,12,6,10,10,11,9,..,..
"Igor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,12,24,30,23,40,25,22,21
"Kenneth",150,182,178,225,254,269,254,277,304,305,346,299,303,260,249,236,290,255,216,178,184,159,117,123,95,93,79,78,44,38,47,43,32,11,12,13,15,8,10,3,4,3
"Laurence",141,123,127,100,126,117,97,118,109,105,87,68,73,83,80,77,82,58,50,54,48,39,41,45,36,34,36,42,30,27,17,31,24,5,12,8,10,10,14,7,9,12
"Marco",4,..,..,..,..,..,..,..,..,..,..,..,3,..,8,..,..,3,4,..,..,3,..,..,..,4,4,..,3,4,3,4,..,5,12,10,9,7,5,10,5,11
"Milo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,3,15,12,27,22,20,36,28,36,35
"Mohamed",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,4,..,3,..,..,..,..,3,4,..,3,..,5,..,20,12,16,18,10,22,15,13,13
